"","X","doe","infer","idx","level","common","excess","miss","sim","succ","proj"
"119551",80634,"onehot_0","logistic",27,"wline",159,36,74,0.591078066914498,"False","printtokens"
"119552",80635,"onehot_0","logistic",27,"tline",155,13,78,0.630081300813008,"False","printtokens"
"119553",80636,"onehot_0","logistic",27,"tstmt",150,2,69,0.678733031674208,"False","printtokens"
"119554",80637,"onehot_0","logistic",28,"wline",158,32,76,0.593984962406015,"False","printtokens"
"119555",80638,"onehot_0","logistic",28,"tline",159,12,75,0.646341463414634,"False","printtokens"
"119556",80639,"onehot_0","logistic",28,"tstmt",152,2,70,0.678571428571429,"False","printtokens"
"119557",80640,"onehot_0","logistic",29,"wline",138,53,96,0.480836236933798,"False","printtokens"
"119558",80641,"onehot_0","logistic",29,"tline",138,23,96,0.536964980544747,"False","printtokens"
"119559",80642,"onehot_0","logistic",29,"tstmt",136,10,83,0.593886462882096,"False","printtokens"
"119560",80643,"onehot_0","logistic",30,"wline",138,52,96,0.482517482517482,"False","printtokens"
"119561",80644,"onehot_0","logistic",30,"tline",138,23,96,0.536964980544747,"False","printtokens"
"119562",80645,"onehot_0","logistic",30,"tstmt",136,10,83,0.593886462882096,"False","printtokens"
"119563",80646,"onehot_0","logistic",31,"wline",146,57,94,0.491582491582492,"False","printtokens"
"119564",80647,"onehot_0","logistic",31,"tline",146,24,94,0.553030303030303,"False","printtokens"
"119565",80648,"onehot_0","logistic",31,"tstmt",144,11,81,0.610169491525424,"False","printtokens"
"119566",80649,"onehot_0","logistic",32,"wline",141,51,99,0.484536082474227,"False","printtokens"
"119567",80650,"onehot_0","logistic",32,"tline",146,24,94,0.553030303030303,"False","printtokens"
"119568",80651,"onehot_0","logistic",32,"tstmt",144,10,81,0.612765957446809,"False","printtokens"
"119569",80652,"onehot_0","logistic",33,"wline",122,53,107,0.432624113475177,"False","printtokens"
"119570",80653,"onehot_0","logistic",33,"tline",90,24,139,0.355731225296443,"False","printtokens"
"119571",80654,"onehot_0","logistic",33,"tstmt",88,11,126,0.391111111111111,"False","printtokens"
"119572",80655,"onehot_0","logistic",34,"wline",153,40,77,0.566666666666667,"False","printtokens"
"119573",80656,"onehot_0","logistic",34,"tline",148,17,82,0.59919028340081,"False","printtokens"
"119574",80657,"onehot_0","logistic",34,"tstmt",144,4,72,0.654545454545455,"False","printtokens"
"119575",80658,"onehot_0","logistic",35,"wline",150,47,75,0.551470588235294,"True","printtokens"
"119576",80659,"onehot_0","logistic",35,"tline",145,19,80,0.594262295081967,"True","printtokens"
"119577",80660,"onehot_0","logistic",35,"tstmt",143,5,68,0.662037037037037,"True","printtokens"
"119578",80661,"onehot_0","logistic",36,"wline",153,35,74,0.583969465648855,"False","printtokens"
"119579",80662,"onehot_0","logistic",36,"tline",149,13,78,0.620833333333333,"False","printtokens"
"119580",80663,"onehot_0","logistic",36,"tstmt",144,2,70,0.666666666666667,"False","printtokens"
"119581",80664,"onehot_0","logistic",37,"wline",153,35,74,0.583969465648855,"False","printtokens"
"119582",80665,"onehot_0","logistic",37,"tline",149,13,78,0.620833333333333,"False","printtokens"
"119583",80666,"onehot_0","logistic",37,"tstmt",144,2,70,0.666666666666667,"False","printtokens"
"119584",80667,"onehot_0","logistic",38,"wline",103,70,77,0.412,"False","printtokens"
"119585",80668,"onehot_0","logistic",38,"tline",98,49,82,0.427947598253275,"False","printtokens"
"119586",80669,"onehot_0","logistic",38,"tstmt",95,35,73,0.467980295566503,"False","printtokens"
"119587",80670,"onehot_0","logistic",39,"wline",104,81,76,0.398467432950192,"False","printtokens"
"119588",80671,"onehot_0","logistic",39,"tline",98,49,82,0.427947598253275,"False","printtokens"
"119589",80672,"onehot_0","logistic",39,"tstmt",95,36,73,0.465686274509804,"False","printtokens"
"119590",80673,"onehot_0","logistic",40,"wline",186,40,69,0.630508474576271,"False","printtokens"
"119591",80674,"onehot_0","logistic",40,"tline",188,14,67,0.698884758364312,"False","printtokens"
"119592",80675,"onehot_0","logistic",40,"tstmt",185,2,58,0.755102040816326,"False","printtokens"
"119593",80676,"onehot_0","logistic",41,"wline",186,40,69,0.630508474576271,"False","printtokens"
"119594",80677,"onehot_0","logistic",41,"tline",188,14,67,0.698884758364312,"False","printtokens"
"119595",80678,"onehot_0","logistic",41,"tstmt",185,2,58,0.755102040816326,"False","printtokens"
"119596",80679,"onehot_0","logistic",42,"wline",185,40,69,0.629251700680272,"False","printtokens"
"119597",80680,"onehot_0","logistic",42,"tline",187,14,67,0.697761194029851,"False","printtokens"
"119598",80681,"onehot_0","logistic",42,"tstmt",184,2,58,0.754098360655738,"False","printtokens"
"119599",80682,"onehot_0","logistic",43,"wline",142,48,82,0.522058823529412,"False","printtokens"
"119600",80683,"onehot_0","logistic",43,"tline",137,24,87,0.55241935483871,"False","printtokens"
"119601",80684,"onehot_0","logistic",43,"tstmt",134,10,74,0.614678899082569,"False","printtokens"
"119602",80685,"onehot_0","logistic",44,"wline",143,43,87,0.523809523809524,"False","printtokens"
"119603",80686,"onehot_0","logistic",44,"tline",141,15,89,0.575510204081633,"False","printtokens"
"119604",80687,"onehot_0","logistic",44,"tstmt",133,6,81,0.604545454545454,"False","printtokens"
"119605",80688,"onehot_0","logistic",45,"wline",144,44,86,0.525547445255474,"False","printtokens"
"119606",80689,"onehot_0","logistic",45,"tline",140,17,90,0.566801619433198,"False","printtokens"
"119607",80690,"onehot_0","logistic",45,"tstmt",134,8,80,0.603603603603604,"False","printtokens"
"119608",80691,"onehot_0","logistic",46,"wline",144,44,86,0.525547445255474,"False","printtokens"
"119609",80692,"onehot_0","logistic",46,"tline",140,17,90,0.566801619433198,"False","printtokens"
"119610",80693,"onehot_0","logistic",46,"tstmt",134,8,80,0.603603603603604,"False","printtokens"
"119611",80694,"onehot_0","logistic",47,"wline",143,43,87,0.523809523809524,"False","printtokens"
"119612",80695,"onehot_0","logistic",47,"tline",141,14,89,0.577868852459016,"False","printtokens"
"119613",80696,"onehot_0","logistic",47,"tstmt",133,6,81,0.604545454545454,"False","printtokens"
"119614",80697,"onehot_0","logistic",48,"wline",143,43,87,0.523809523809524,"False","printtokens"
"119615",80698,"onehot_0","logistic",48,"tline",141,14,89,0.577868852459016,"False","printtokens"
"119616",80699,"onehot_0","logistic",48,"tstmt",133,6,81,0.604545454545454,"False","printtokens"
"119617",80700,"onehot_0","logistic",49,"wline",144,44,86,0.525547445255474,"False","printtokens"
"119618",80701,"onehot_0","logistic",49,"tline",140,17,90,0.566801619433198,"False","printtokens"
"119619",80702,"onehot_0","logistic",49,"tstmt",134,8,80,0.603603603603604,"False","printtokens"
"119620",80703,"onehot_0","logistic",50,"wline",145,44,86,0.527272727272727,"False","printtokens"
"119621",80704,"onehot_0","logistic",50,"tline",141,17,90,0.568548387096774,"False","printtokens"
"119622",80705,"onehot_0","logistic",50,"tstmt",135,8,79,0.608108108108108,"False","printtokens"
"119623",80706,"onehot_0","logistic",51,"wline",113,81,66,0.434615384615385,"False","printtokens"
"119624",80707,"onehot_0","logistic",51,"tline",111,59,68,0.466386554621849,"False","printtokens"
"119625",80708,"onehot_0","logistic",51,"tstmt",107,46,60,0.502347417840376,"False","printtokens"
"119626",80709,"onehot_0","logistic",52,"wline",154,33,74,0.590038314176245,"False","printtokens"
"119627",80710,"onehot_0","logistic",52,"tline",151,14,77,0.62396694214876,"False","printtokens"
"119628",80711,"onehot_0","logistic",52,"tstmt",144,4,70,0.660550458715596,"False","printtokens"
"119629",80712,"onehot_0","logistic",53,"wline",155,33,74,0.591603053435115,"False","printtokens"
"119630",80713,"onehot_0","logistic",53,"tline",152,14,77,0.625514403292181,"False","printtokens"
"119631",80714,"onehot_0","logistic",53,"tstmt",145,4,70,0.662100456621005,"False","printtokens"
"119632",80715,"onehot_0","logistic",54,"wline",159,37,74,0.588888888888889,"False","printtokens"
"119633",80716,"onehot_0","logistic",54,"tline",155,13,78,0.630081300813008,"False","printtokens"
"119634",80717,"onehot_0","logistic",54,"tstmt",150,2,69,0.678733031674208,"False","printtokens"
"119635",80718,"onehot_0","logistic",55,"wline",142,36,91,0.527881040892193,"False","printtokens"
"119636",80719,"onehot_0","logistic",55,"tline",141,10,92,0.580246913580247,"False","printtokens"
"119637",80720,"onehot_0","logistic",55,"tstmt",133,2,83,0.610091743119266,"False","printtokens"
"119638",80721,"onehot_0","logistic",56,"wline",142,38,89,0.527881040892193,"False","printtokens"
"119639",80722,"onehot_0","logistic",56,"tline",139,15,92,0.565040650406504,"False","printtokens"
"119640",80723,"onehot_0","logistic",56,"tstmt",133,5,81,0.607305936073059,"False","printtokens"
"119641",80724,"onehot_0","logistic",57,"wline",163,38,72,0.597069597069597,"False","printtokens"
"119642",80725,"onehot_0","logistic",57,"tline",160,13,75,0.645161290322581,"False","printtokens"
"119643",80726,"onehot_0","logistic",57,"tstmt",155,2,67,0.691964285714286,"False","printtokens"
"119644",80727,"onehot_0","logistic",58,"wline",160,50,78,0.555555555555556,"False","printtokens"
"119645",80728,"onehot_0","logistic",58,"tline",159,27,79,0.6,"False","printtokens"
"119646",80729,"onehot_0","logistic",58,"tstmt",157,11,67,0.668085106382979,"False","printtokens"
"119647",80730,"onehot_0","logistic",59,"wline",161,52,77,0.555172413793103,"False","printtokens"
"119648",80731,"onehot_0","logistic",59,"tline",158,27,80,0.59622641509434,"False","printtokens"
"119649",80732,"onehot_0","logistic",59,"tstmt",156,11,67,0.666666666666667,"False","printtokens"
"119650",80733,"onehot_0","logistic",60,"wline",161,48,77,0.562937062937063,"False","printtokens"
"119651",80734,"onehot_0","logistic",60,"tline",158,27,80,0.59622641509434,"False","printtokens"
"119652",80735,"onehot_0","logistic",60,"tstmt",156,11,67,0.666666666666667,"False","printtokens"
"119653",80736,"onehot_0","logistic",61,"wline",143,55,97,0.484745762711864,"False","printtokens"
"119654",80737,"onehot_0","logistic",61,"tline",148,25,92,0.558490566037736,"False","printtokens"
"119655",80738,"onehot_0","logistic",61,"tstmt",148,11,77,0.627118644067797,"False","printtokens"
"119656",80739,"onehot_0","logistic",62,"wline",155,42,75,0.569852941176471,"False","printtokens"
"119657",80740,"onehot_0","logistic",62,"tline",150,18,80,0.604838709677419,"False","printtokens"
"119658",80741,"onehot_0","logistic",62,"tstmt",148,4,68,0.672727272727273,"False","printtokens"
"119659",80742,"onehot_0","logistic",63,"wline",104,77,76,0.404669260700389,"False","printtokens"
"119660",80743,"onehot_0","logistic",63,"tline",102,50,78,0.443478260869565,"False","printtokens"
"119661",80744,"onehot_0","logistic",63,"tstmt",100,38,68,0.485436893203884,"False","printtokens"
"119662",80745,"onehot_0","logistic",64,"wline",140,36,90,0.526315789473684,"False","printtokens"
"119663",80746,"onehot_0","logistic",64,"tline",133,13,97,0.547325102880658,"False","printtokens"
"119664",80747,"onehot_0","logistic",64,"tstmt",130,0,85,0.604651162790698,"False","printtokens"
"119665",80748,"onehot_0","logistic",65,"wline",105,39,103,0.425101214574899,"False","printtokens"
"119666",80749,"onehot_0","logistic",65,"tline",116,14,92,0.522522522522523,"False","printtokens"
"119667",80750,"onehot_0","logistic",65,"tstmt",110,2,80,0.572916666666667,"False","printtokens"
"119668",80751,"onehot_0","logistic",66,"wline",150,45,75,0.555555555555556,"False","printtokens"
"119669",80752,"onehot_0","logistic",66,"tline",145,19,80,0.594262295081967,"False","printtokens"
"119670",80753,"onehot_0","logistic",66,"tstmt",143,5,68,0.662037037037037,"False","printtokens"
"119671",80754,"onehot_0","logistic",67,"wline",149,40,84,0.545787545787546,"False","printtokens"
"119672",80755,"onehot_0","logistic",67,"tline",149,17,84,0.596,"False","printtokens"
"119673",80756,"onehot_0","logistic",67,"tstmt",143,5,73,0.647058823529412,"False","printtokens"
"119674",80757,"onehot_0","logistic",68,"wline",186,40,69,0.630508474576271,"False","printtokens"
"119675",80758,"onehot_0","logistic",68,"tline",188,14,67,0.698884758364312,"False","printtokens"
"119676",80759,"onehot_0","logistic",68,"tstmt",185,2,58,0.755102040816326,"False","printtokens"
"119677",80760,"onehot_0","logistic",69,"wline",174,40,77,0.597938144329897,"False","printtokens"
"119678",80761,"onehot_0","logistic",69,"tline",172,15,79,0.646616541353383,"False","printtokens"
"119679",80762,"onehot_0","logistic",69,"tstmt",168,2,70,0.7,"False","printtokens"
"119680",80763,"onehot_0","logistic",70,"wline",184,40,71,0.623728813559322,"False","printtokens"
"119681",80764,"onehot_0","logistic",70,"tline",186,14,69,0.691449814126394,"False","printtokens"
"119682",80765,"onehot_0","logistic",70,"tstmt",183,2,60,0.746938775510204,"False","printtokens"
"119683",80766,"onehot_0","logistic",71,"wline",184,40,71,0.623728813559322,"False","printtokens"
"119684",80767,"onehot_0","logistic",71,"tline",186,14,69,0.691449814126394,"False","printtokens"
"119685",80768,"onehot_0","logistic",71,"tstmt",183,2,60,0.746938775510204,"False","printtokens"
"119686",80769,"onehot_0","logistic",72,"wline",184,40,71,0.623728813559322,"False","printtokens"
"119687",80770,"onehot_0","logistic",72,"tline",186,14,69,0.691449814126394,"False","printtokens"
"119688",80771,"onehot_0","logistic",72,"tstmt",183,2,60,0.746938775510204,"False","printtokens"
"119689",80772,"onehot_0","logistic",73,"wline",184,40,71,0.623728813559322,"False","printtokens"
"119690",80773,"onehot_0","logistic",73,"tline",186,14,69,0.691449814126394,"False","printtokens"
"119691",80774,"onehot_0","logistic",73,"tstmt",183,2,60,0.746938775510204,"False","printtokens"
"119692",80775,"onehot_0","logistic",74,"wline",156,32,78,0.586466165413534,"False","printtokens"
"119693",80776,"onehot_0","logistic",74,"tline",157,12,77,0.638211382113821,"False","printtokens"
"119694",80777,"onehot_0","logistic",74,"tstmt",150,2,72,0.669642857142857,"False","printtokens"
"119695",80778,"onehot_0","logistic",75,"wline",156,32,78,0.586466165413534,"False","printtokens"
"119696",80779,"onehot_0","logistic",75,"tline",157,12,77,0.638211382113821,"False","printtokens"
"119697",80780,"onehot_0","logistic",75,"tstmt",150,2,72,0.669642857142857,"False","printtokens"
"119698",80781,"onehot_0","logistic",76,"wline",179,41,73,0.610921501706485,"False","printtokens"
"119699",80782,"onehot_0","logistic",76,"tline",180,16,72,0.671641791044776,"False","printtokens"
"119700",80783,"onehot_0","logistic",76,"tstmt",178,2,61,0.738589211618257,"False","printtokens"
"119701",80784,"onehot_0","logistic",77,"wline",179,41,73,0.610921501706485,"False","printtokens"
"119702",80785,"onehot_0","logistic",77,"tline",180,16,72,0.671641791044776,"False","printtokens"
"119703",80786,"onehot_0","logistic",77,"tstmt",178,2,61,0.738589211618257,"False","printtokens"
"119704",80787,"onehot_0","logistic",78,"wline",197,44,63,0.648026315789474,"False","printtokens"
"119705",80788,"onehot_0","logistic",78,"tline",196,15,64,0.712727272727273,"False","printtokens"
"119706",80789,"onehot_0","logistic",78,"tstmt",195,2,53,0.78,"False","printtokens"
"119707",80790,"onehot_0","logistic",79,"wline",132,40,113,0.463157894736842,"False","printtokens"
"119708",80791,"onehot_0","logistic",79,"tline",136,15,109,0.523076923076923,"False","printtokens"
"119709",80792,"onehot_0","logistic",79,"tstmt",133,5,96,0.568376068376068,"False","printtokens"
"119710",80793,"onehot_0","logistic",80,"wline",132,40,113,0.463157894736842,"False","printtokens"
"119711",80794,"onehot_0","logistic",80,"tline",136,15,109,0.523076923076923,"False","printtokens"
"119712",80795,"onehot_0","logistic",80,"tstmt",133,5,96,0.568376068376068,"False","printtokens"
